"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 00:00","2023","02","01","00:00","-9.2","","-13.9","","69","","0.0","","31","","26","","16.1","","101.63","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 01:00","2023","02","01","01:00","-9.5","","-15.1","","64","","0.0","","30","","24","","16.1","","101.57","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 02:00","2023","02","01","02:00","-9.9","","-15.5","","64","","0.0","","31","","18","","16.1","","101.59","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 03:00","2023","02","01","03:00","-9.8","","-14.5","","69","","0.0","","28","","21","","16.1","","101.59","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 04:00","2023","02","01","04:00","-9.8","","-14.1","","71","","0.0","","27","","18","","16.1","","101.57","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 05:00","2023","02","01","05:00","-9.7","","-13.7","","73","","0.0","","26","","30","","16.1","","101.58","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 06:00","2023","02","01","06:00","-9.9","","-14.0","","72","","0.0","","27","","26","","16.1","","101.59","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 07:00","2023","02","01","07:00","-9.0","","-13.0","","73","","0.0","","26","","30","","16.1","","101.58","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 08:00","2023","02","01","08:00","-7.9","","-12.6","","69","","0.0","","25","","30","","16.1","","101.60","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 09:00","2023","02","01","09:00","-7.9","","-12.3","","71","","0.0","","25","","26","","16.1","","101.65","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 10:00","2023","02","01","10:00","-7.5","","-11.5","","73","","0.0","","24","","28","","16.1","","101.70","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 11:00","2023","02","01","11:00","-7.0","","-11.6","","70","","0.0","","23","","28","","16.1","","101.68","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 12:00","2023","02","01","12:00","-6.3","","-11.1","","69","","0.0","","25","","30","","16.1","","101.66","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 13:00","2023","02","01","13:00","-5.0","","-10.6","","65","","0.0","","26","","28","","16.1","","101.58","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 14:00","2023","02","01","14:00","-4.8","","-11.0","","62","","0.0","","27","","32","","16.1","","101.52","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 15:00","2023","02","01","15:00","-4.0","","-10.0","","63","","0.0","","26","","28","","16.1","","101.52","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 16:00","2023","02","01","16:00","-4.1","","-10.1","","63","","0.0","","26","","30","","16.1","","101.51","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 17:00","2023","02","01","17:00","-4.2","","-10.7","","61","","0.0","","24","","24","","16.1","","101.46","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 18:00","2023","02","01","18:00","-4.3","","-10.9","","60","","0.0","","24","","28","","16.1","","101.46","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 19:00","2023","02","01","19:00","-4.2","","-10.1","","64","","0.0","","25","","30","","16.1","","101.47","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 20:00","2023","02","01","20:00","-4.3","","-9.4","","68","","0.0","","24","","28","","16.1","","101.44","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 21:00","2023","02","01","21:00","-4.4","","-8.7","","72","","0.0","","26","","32","","16.1","","101.42","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 22:00","2023","02","01","22:00","-4.3","","-9.6","","67","","0.0","","26","","30","","16.1","","101.41","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-01 23:00","2023","02","01","23:00","-4.3","","-9.5","","67","","0.0","","25","","26","","16.1","","101.35","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 00:00","2023","02","02","00:00","-4.5","","-9.9","","66","","0.0","","26","","28","","16.1","","101.35","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 01:00","2023","02","02","01:00","-4.8","","-10.6","","64","","0.0","","26","","30","","16.1","","101.26","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 02:00","2023","02","02","02:00","-5.1","","-11.0","","64","","0.0","","25","","28","","16.1","","101.20","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 03:00","2023","02","02","03:00","-5.3","","-11.0","","64","","0.0","","27","","21","","16.1","","101.19","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 04:00","2023","02","02","04:00","-5.5","","-11.3","","64","","0.0","","27","","22","","16.1","","101.14","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 05:00","2023","02","02","05:00","-5.5","","-11.3","","64","","0.0","","24","","26","","16.1","","101.04","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 06:00","2023","02","02","06:00","-5.4","","-11.2","","64","","0.0","","25","","30","","16.1","","100.97","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 07:00","2023","02","02","07:00","-4.8","","-10.0","","67","","0.0","","24","","28","","16.1","","100.92","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 08:00","2023","02","02","08:00","-3.6","","-8.9","","67","","0.0","","24","","32","","16.1","","100.87","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 09:00","2023","02","02","09:00","-2.7","","-8.4","","65","","0.0","","24","","30","","16.1","","100.79","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 10:00","2023","02","02","10:00","-1.5","","-7.2","","65","","0.0","","22","","32","","16.1","","100.65","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 11:00","2023","02","02","11:00","-0.5","","-6.1","","66","","0.0","","23","","39","","16.1","","100.53","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 12:00","2023","02","02","12:00","0.4","","-5.7","","64","","0.0","","22","","34","","16.1","","100.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 13:00","2023","02","02","13:00","1.4","","-4.6","","64","","0.0","","22","","32","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 14:00","2023","02","02","14:00","2.0","","-5.9","","56","","0.0","","23","","37","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 15:00","2023","02","02","15:00","2.1","","-5.4","","58","","0.0","","23","","37","","16.1","","99.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 16:00","2023","02","02","16:00","1.5","","-5.1","","62","","0.0","","24","","34","","16.1","","99.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 17:00","2023","02","02","17:00","0.9","","-5.6","","62","","0.0","","25","","30","","16.1","","99.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 18:00","2023","02","02","18:00","0.9","","-6.0","","60","","0.0","","26","","37","","16.1","","99.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 19:00","2023","02","02","19:00","-1.0","","-5.1","","74","","0.0","","30","","41","","11.3","","100.06","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 20:00","2023","02","02","20:00","-3.9","","-9.2","","67","","0.0","","33","","26","","16.1","","100.25","","","","-11","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 21:00","2023","02","02","21:00","-5.7","","-13.6","","54","","0.0","","31","","45","","16.1","","100.38","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 22:00","2023","02","02","22:00","-7.2","","-16.0","","50","","0.0","","30","","37","","16.1","","100.52","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-02 23:00","2023","02","02","23:00","-8.0","","-16.8","","50","","0.0","","29","","24","","16.1","","100.61","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 00:00","2023","02","03","00:00","-8.5","","-16.5","","53","","0.0","","31","","32","","16.1","","100.70","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 01:00","2023","02","03","01:00","-9.2","","-16.9","","54","","0.0","","31","","30","","16.1","","100.76","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 02:00","2023","02","03","02:00","-9.9","","-17.1","","56","","0.0","","31","","24","","16.1","","100.85","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 03:00","2023","02","03","03:00","-10.7","","-17.3","","59","","0.0","","29","","35","","16.1","","100.95","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 04:00","2023","02","03","04:00","-12.2","","-16.6","","70","","0.0","","34","","13","","16.1","","101.05","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 05:00","2023","02","03","05:00","-13.8","","-19.1","","65","","0.0","","32","","17","","16.1","","101.17","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 06:00","2023","02","03","06:00","-15.4","","-20.4","","66","","0.0","","32","","15","","16.1","","101.27","","","","-23","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 07:00","2023","02","03","07:00","-16.4","","-22.1","","62","","0.0","","32","","21","","16.1","","101.40","","","","-26","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 08:00","2023","02","03","08:00","-17.7","","-23.7","","60","","0.0","","33","","17","","16.1","","101.55","","","","-27","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 09:00","2023","02","03","09:00","-17.3","","-24.0","","57","","0.0","","33","","17","","16.1","","101.63","","","","-26","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 10:00","2023","02","03","10:00","-17.5","","-24.3","","56","","0.0","","32","","21","","16.1","","101.75","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 11:00","2023","02","03","11:00","-18.0","","-25.2","","54","","0.0","","35","","21","","16.1","","101.83","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 12:00","2023","02","03","12:00","-17.1","","-24.5","","53","","0.0","","32","","17","","16.1","","101.84","","","","-26","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 13:00","2023","02","03","13:00","-15.0","","-24.9","","44","","0.0","","29","","55","","16.1","","101.76","","","","-29","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 14:00","2023","02","03","14:00","-14.6","","-25.2","","41","","0.0","","30","","48","","16.1","","101.82","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 15:00","2023","02","03","15:00","-14.4","","-24.7","","42","","0.0","","29","","50","","16.1","","101.84","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 16:00","2023","02","03","16:00","-14.1","","-23.5","","46","","0.0","","30","","39","","16.1","","101.95","","","","-26","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 17:00","2023","02","03","17:00","-14.7","","-23.4","","48","","0.0","","30","","41","","16.1","","102.07","","","","-27","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 18:00","2023","02","03","18:00","-15.4","","-23.2","","52","","0.0","","31","","39","","16.1","","102.20","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 19:00","2023","02","03","19:00","-15.6","","-22.5","","56","","0.0","","30","","37","","16.1","","102.25","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 20:00","2023","02","03","20:00","-16.0","","-22.9","","56","","0.0","","34","","15","","16.1","","102.34","","","","-24","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 21:00","2023","02","03","21:00","-18.8","","-23.0","","70","","0.0","","5","","22","","16.1","","102.47","","","","-29","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 22:00","2023","02","03","22:00","-19.6","","-25.9","","58","","0.0","","33","","11","","16.1","","102.55","","","","-27","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-03 23:00","2023","02","03","23:00","-19.9","","-27.2","","53","","0.0","","32","","9","","16.1","","102.63","","","","-27","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 00:00","2023","02","04","00:00","-20.0","","-27.7","","51","","0.0","","32","","17","","16.1","","102.70","","","","-30","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 01:00","2023","02","04","01:00","-19.9","","-27.0","","54","","0.0","","32","","11","","16.1","","102.70","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 02:00","2023","02","04","02:00","-19.2","","-25.2","","60","","0.0","","","","0","","16.1","","102.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 03:00","2023","02","04","03:00","-18.7","","-23.9","","64","","0.0","","5","","21","","16.1","","102.67","","","","-29","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 04:00","2023","02","04","04:00","-17.6","","-22.2","","68","","0.0","","4","","22","","16.1","","102.63","","","","-28","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 05:00","2023","02","04","05:00","-16.8","","-19.9","","77","","0.0","","5","","26","","16.1","","102.52","","","","-28","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 06:00","2023","02","04","06:00","-15.3","","-17.6","","83","","0.0","","5","","22","","16.1","","102.44","","","","-25","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 07:00","2023","02","04","07:00","-14.1","","-16.3","","84","","0.0","","5","","26","","16.1","","102.42","","","","-24","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 08:00","2023","02","04","08:00","-13.1","","-15.1","","85","","0.0","","7","","17","","9.7","","102.37","","","","-21","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 09:00","2023","02","04","09:00","-12.9","","-14.6","","87","","0.0","","31","","8","","1.6","","102.34","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 10:00","2023","02","04","10:00","-11.0","","-13.7","","81","","0.0","","16","","17","","3.6","","102.22","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 11:00","2023","02","04","11:00","-10.2","","-12.9","","81","","0.0","","16","","15","","6.4","","102.08","","","","-17","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 12:00","2023","02","04","12:00","-7.9","","-10.2","","84","","0.0","","17","","26","","6.4","","101.88","","","","-16","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 13:00","2023","02","04","13:00","-6.3","","-11.3","","68","","0.0","","20","","32","","16.1","","101.62","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 14:00","2023","02","04","14:00","-5.7","","-11.4","","64","","0.0","","21","","37","","12.9","","101.47","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 15:00","2023","02","04","15:00","-4.9","","-10.1","","67","","0.0","","21","","35","","16.1","","101.34","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 16:00","2023","02","04","16:00","-4.0","","-10.1","","63","","0.0","","22","","34","","16.1","","101.24","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 17:00","2023","02","04","17:00","-3.3","","-9.8","","61","","0.0","","21","","39","","16.1","","101.14","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 18:00","2023","02","04","18:00","-2.7","","-9.7","","59","","0.0","","21","","35","","16.1","","101.10","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 19:00","2023","02","04","19:00","-1.9","","-9.0","","58","","0.0","","21","","35","","16.1","","101.04","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 20:00","2023","02","04","20:00","-1.2","","-7.7","","62","","0.0","","22","","30","","16.1","","100.96","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 21:00","2023","02","04","21:00","-0.2","","-6.1","","65","","0.0","","22","","30","","16.1","","100.86","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 22:00","2023","02","04","22:00","0.2","","-6.3","","62","","0.0","","22","","32","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-04 23:00","2023","02","04","23:00","0.3","","-6.2","","62","","0.0","","24","","28","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 00:00","2023","02","05","00:00","0.1","","-5.4","","67","","0.0","","26","","17","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 01:00","2023","02","05","01:00","0.5","","-4.5","","69","","0.0","","26","","21","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 02:00","2023","02","05","02:00","0.5","","-3.8","","73","","0.0","","27","","18","","16.1","","100.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 03:00","2023","02","05","03:00","1.4","","-3.5","","70","","0.0","","23","","28","","16.1","","100.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 04:00","2023","02","05","04:00","1.5","","-2.5","","75","","0.0","","24","","18","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 05:00","2023","02","05","05:00","1.7","","-2.2","","75","","0.0","","25","","15","","16.1","","100.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 06:00","2023","02","05","06:00","1.7","","-1.4","","80","","0.0","","24","","9","","16.1","","100.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 07:00","2023","02","05","07:00","2.1","","-1.5","","77","","0.0","","23","","17","","16.1","","100.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 08:00","2023","02","05","08:00","2.2","","-1.2","","78","","0.0","","24","","13","","16.1","","100.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 09:00","2023","02","05","09:00","2.3","","-0.6","","81","","0.0","","28","","13","","16.1","","100.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 10:00","2023","02","05","10:00","3.3","","-0.7","","75","","0.0","","26","","15","","16.1","","100.23","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 11:00","2023","02","05","11:00","4.2","","-1.4","","67","","0.0","","24","","28","","16.1","","100.21","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 12:00","2023","02","05","12:00","3.7","","-0.7","","73","","0.0","","25","","15","","16.1","","100.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 13:00","2023","02","05","13:00","3.8","","-0.8","","72","","0.0","","24","","18","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 14:00","2023","02","05","14:00","3.7","","-0.5","","74","","0.0","","25","","17","","16.1","","100.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 15:00","2023","02","05","15:00","3.8","","-0.8","","72","","0.0","","25","","21","","16.1","","100.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 16:00","2023","02","05","16:00","3.4","","-0.6","","75","","0.0","","26","","18","","16.1","","100.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 17:00","2023","02","05","17:00","3.5","","-0.6","","75","","0.0","","26","","21","","16.1","","100.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 18:00","2023","02","05","18:00","3.5","","-0.4","","76","","0.0","","25","","18","","16.1","","100.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 19:00","2023","02","05","19:00","2.9","","0.0","","81","","0.0","","25","","15","","16.1","","100.22","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 20:00","2023","02","05","20:00","2.1","","0.5","","89","","0.0","","29","","15","","16.1","","100.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 21:00","2023","02","05","21:00","2.3","","-0.5","","82","","0.0","","29","","15","","16.1","","100.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 22:00","2023","02","05","22:00","3.8","","-0.8","","72","","0.0","","29","","17","","16.1","","100.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-05 23:00","2023","02","05","23:00","3.0","","-0.5","","78","","0.0","","29","","15","","16.1","","100.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 00:00","2023","02","06","00:00","2.8","","-0.3","","80","","0.0","","30","","17","","16.1","","100.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 01:00","2023","02","06","01:00","3.3","","-0.5","","76","","0.0","","31","","21","","16.1","","100.52","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 02:00","2023","02","06","02:00","2.4","","-0.2","","83","","0.0","","33","","17","","16.1","","100.66","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 03:00","2023","02","06","03:00","2.1","","-3.0","","69","","0.0","","32","","15","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 04:00","2023","02","06","04:00","1.7","","-2.5","","74","","0.0","","31","","22","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 05:00","2023","02","06","05:00","1.5","","-2.3","","76","","0.0","","32","","28","","16.1","","100.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 06:00","2023","02","06","06:00","0.1","","-3.3","","78","","0.0","","33","","26","","16.1","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 07:00","2023","02","06","07:00","-0.5","","-3.9","","78","","0.0","","32","","15","","16.1","","101.25","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 08:00","2023","02","06","08:00","-1.3","","-5.2","","75","","0.0","","32","","39","","16.1","","101.37","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 09:00","2023","02","06","09:00","-1.8","","-6.6","","70","","0.0","","31","","28","","16.1","","101.52","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 10:00","2023","02","06","10:00","-1.8","","-7.1","","67","","0.0","","32","","24","","16.1","","101.62","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 11:00","2023","02","06","11:00","-1.8","","-7.0","","68","","0.0","","31","","28","","16.1","","101.67","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 12:00","2023","02","06","12:00","-1.2","","-7.0","","65","","0.0","","32","","24","","16.1","","101.66","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 13:00","2023","02","06","13:00","-0.8","","-7.0","","63","","0.0","","32","","22","","16.1","","101.60","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 14:00","2023","02","06","14:00","-0.2","","-7.0","","60","","0.0","","32","","21","","16.1","","101.56","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 15:00","2023","02","06","15:00","-0.1","","-7.0","","60","","0.0","","29","","13","","16.1","","101.61","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 16:00","2023","02","06","16:00","-0.3","","-6.5","","63","","0.0","","27","","9","","16.1","","101.63","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 17:00","2023","02","06","17:00","-0.4","","-6.2","","65","","0.0","","25","","9","","16.1","","101.70","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 18:00","2023","02","06","18:00","-1.5","","-6.7","","68","","0.0","","16","","5","","16.1","","101.70","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 19:00","2023","02","06","19:00","-1.9","","-6.1","","73","","0.0","","14","","5","","16.1","","101.70","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 20:00","2023","02","06","20:00","-1.5","","-5.9","","72","","0.0","","13","","5","","16.1","","101.64","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 21:00","2023","02","06","21:00","-0.3","","-5.2","","70","","0.0","","12","","11","","16.1","","101.59","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 22:00","2023","02","06","22:00","0.0","","-4.6","","72","","0.0","","13","","11","","16.1","","101.57","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-02-06 23:00","2023","02","06","23:00","0.0","","-4.8","","70","","0.0","","17","","13","","16.1","","101.57","","","","-4","","NA"
