,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2146,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 10:00,2022,2,5,10:00,-11.9,,-22.4,,42,,0.0,,33.0,,15.0,,16.1,,102.26,,,,-19.0,,
2147,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 11:00,2022,2,5,11:00,-11.1,,-20.6,,46,,0.0,,32.0,,17.0,,16.1,,102.32,,,,-19.0,,
2148,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 12:00,2022,2,5,12:00,-10.3,,-19.1,,49,,0.0,,34.0,,9.0,,16.1,,102.36,,,,-15.0,,
2149,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 13:00,2022,2,5,13:00,-9.5,,-18.9,,47,,0.0,,32.0,,13.0,,16.1,,102.35,,,,-16.0,,
2150,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 14:00,2022,2,5,14:00,-8.7,,-19.1,,43,,0.0,,29.0,,13.0,,16.1,,102.32,,,,-15.0,,
2151,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 15:00,2022,2,5,15:00,-8.3,,-17.5,,48,,0.0,,30.0,,9.0,,16.1,,102.32,,,,-13.0,,
2152,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 16:00,2022,2,5,16:00,-8.2,,-16.5,,52,,0.0,,19.0,,9.0,,16.1,,102.37,,,,-13.0,,
2153,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 17:00,2022,2,5,17:00,-8.1,,-16.6,,51,,0.0,,22.0,,8.0,,16.1,,102.39,,,,-12.0,,
2154,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 18:00,2022,2,5,18:00,-8.8,,-16.9,,53,,0.0,,8.0,,9.0,,16.1,,102.4,,,,-13.0,,
2155,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 19:00,2022,2,5,19:00,-9.2,,-16.3,,57,,0.0,,7.0,,9.0,,16.1,,102.38,,,,-14.0,,
2156,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 20:00,2022,2,5,20:00,-7.6,,-17.2,,47,,0.0,,16.0,,15.0,,16.1,,102.4,,,,-14.0,,
2157,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 21:00,2022,2,5,21:00,-7.3,,-18.7,,40,,0.0,,17.0,,15.0,,16.1,,102.35,,,,-13.0,,
2158,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 22:00,2022,2,5,22:00,-7.2,,-17.3,,45,,0.0,,16.0,,15.0,,16.1,,102.35,,,,-13.0,,
2159,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-05 23:00,2022,2,5,23:00,-6.7,,-18.2,,40,,0.0,,15.0,,11.0,,16.1,,102.32,,,,-12.0,,
2160,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 00:00,2022,2,6,00:00,-6.6,,-15.7,,49,,0.0,,13.0,,11.0,,16.1,,102.26,,,,-12.0,,
2161,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 01:00,2022,2,6,01:00,-6.2,,-12.6,,61,,0.0,,14.0,,15.0,,16.1,,102.24,,,,-12.0,,
2162,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 02:00,2022,2,6,02:00,-5.8,,-11.4,,65,,0.0,,16.0,,21.0,,16.1,,102.17,,,,-13.0,,
2163,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 03:00,2022,2,6,03:00,-5.1,,-9.4,,72,,0.0,,18.0,,24.0,,16.1,,102.06,,,,-12.0,,
2164,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 04:00,2022,2,6,04:00,-4.7,,-8.4,,76,,0.0,,18.0,,24.0,,16.1,,101.99,,,,-12.0,,
2165,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 05:00,2022,2,6,05:00,-4.4,,-8.4,,74,,0.0,,19.0,,34.0,,16.1,,101.94,,,,-13.0,,
2166,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 06:00,2022,2,6,06:00,-4.0,,-8.1,,73,,0.0,,20.0,,39.0,,16.1,,101.9,,,,-13.0,,
2167,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 07:00,2022,2,6,07:00,-4.0,,-8.6,,70,,0.0,,21.0,,41.0,,16.1,,101.84,,,,-13.0,,
2168,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 08:00,2022,2,6,08:00,-3.8,,-8.1,,73,,0.0,,20.0,,39.0,,16.1,,101.8,,,,-12.0,,
2169,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 09:00,2022,2,6,09:00,-3.4,,-7.6,,73,,0.0,,20.0,,37.0,,16.1,,101.76,,,,-12.0,,
2170,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 10:00,2022,2,6,10:00,-3.0,,-7.8,,70,,0.0,,22.0,,39.0,,16.1,,101.74,,,,-11.0,,
2171,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 11:00,2022,2,6,11:00,-2.5,,-7.6,,68,,0.0,,22.0,,35.0,,16.1,,101.7,,,,-10.0,,
2172,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 12:00,2022,2,6,12:00,-2.2,,-6.9,,70,,0.0,,21.0,,34.0,,16.1,,101.63,,,,-10.0,,
2173,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 13:00,2022,2,6,13:00,-1.8,,-7.1,,68,,0.0,,21.0,,37.0,,16.1,,101.51,,,,-10.0,,
2174,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 14:00,2022,2,6,14:00,-1.1,,-6.7,,66,,0.0,,21.0,,34.0,,16.1,,101.48,,,,-8.0,,
2175,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 15:00,2022,2,6,15:00,-0.6,,-6.6,,64,,0.0,,21.0,,35.0,,16.1,,101.44,,,,-8.0,,
2176,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 16:00,2022,2,6,16:00,-0.2,,-7.1,,60,,0.0,,21.0,,30.0,,16.1,,101.43,,,,-7.0,,
2177,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 17:00,2022,2,6,17:00,-0.1,,-7.2,,59,,0.0,,21.0,,30.0,,16.1,,101.41,,,,-7.0,,
2178,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 18:00,2022,2,6,18:00,0.2,,-6.9,,59,,0.0,,22.0,,28.0,,16.1,,101.41,,,,,,
2179,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 19:00,2022,2,6,19:00,0.1,,-6.2,,63,,0.0,,26.0,,15.0,,16.1,,101.42,,,,,,
2180,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 20:00,2022,2,6,20:00,-0.4,,-6.2,,65,,0.0,,26.0,,11.0,,16.1,,101.43,,,,-4.0,,
2181,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 21:00,2022,2,6,21:00,-0.2,,-5.7,,67,,0.0,,28.0,,13.0,,16.1,,101.43,,,,-4.0,,
2182,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 22:00,2022,2,6,22:00,0.2,,-4.7,,70,,0.0,,24.0,,13.0,,16.1,,101.42,,,,,,
2183,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-06 23:00,2022,2,6,23:00,-0.4,,-5.0,,71,,0.0,,28.0,,13.0,,16.1,,101.41,,,,-5.0,,
2184,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 00:00,2022,2,7,00:00,0.4,,-4.0,,73,,0.0,,22.0,,26.0,,16.1,,101.35,,,,,,
2185,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 01:00,2022,2,7,01:00,0.4,,-3.6,,75,,0.0,,22.0,,32.0,,16.1,,101.33,,,,,,
2186,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 02:00,2022,2,7,02:00,0.2,,-3.2,,78,,0.0,,23.0,,24.0,,16.1,,101.29,,,,,,
2187,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 03:00,2022,2,7,03:00,0.1,,-3.2,,79,,0.0,,24.0,,22.0,,16.1,,101.26,,,,,,
2188,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 04:00,2022,2,7,04:00,-0.3,,-3.5,,79,,0.0,,23.0,,15.0,,16.1,,101.21,,,,-5.0,,
2189,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 05:00,2022,2,7,05:00,-0.1,,-3.0,,81,,0.0,,22.0,,21.0,,16.1,,101.17,,,,-6.0,,
2190,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 06:00,2022,2,7,06:00,0.0,,-2.9,,81,,0.0,,21.0,,21.0,,16.1,,101.16,,,,-5.0,,
2191,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 07:00,2022,2,7,07:00,0.2,,-2.5,,82,,0.0,,21.0,,22.0,,16.1,,101.14,,,,,,
2192,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 08:00,2022,2,7,08:00,0.3,,-3.1,,78,,0.0,,21.0,,24.0,,16.1,,101.15,,,,,,
2193,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 09:00,2022,2,7,09:00,0.5,,-3.1,,77,,0.0,,21.0,,28.0,,16.1,,101.13,,,,,,
2194,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 10:00,2022,2,7,10:00,1.2,,-3.2,,73,,0.0,,20.0,,26.0,,16.1,,101.07,,,,,,
2195,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 11:00,2022,2,7,11:00,1.5,,-3.4,,70,,0.0,,21.0,,24.0,,16.1,,101.03,,,,,,
2196,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 12:00,2022,2,7,12:00,1.6,,-2.9,,72,,0.0,,23.0,,13.0,,16.1,,100.98,,,,,,
2197,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 13:00,2022,2,7,13:00,1.8,,-2.7,,72,,0.0,,21.0,,15.0,,16.1,,100.89,,,,,,
2198,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 14:00,2022,2,7,14:00,2.2,,-2.7,,70,,0.0,,20.0,,18.0,,16.1,,100.82,,,,,,
2199,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 15:00,2022,2,7,15:00,2.2,,-2.5,,71,,0.0,,19.0,,17.0,,16.1,,100.79,,,,,,
2200,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 16:00,2022,2,7,16:00,1.9,,-2.1,,75,,0.0,,18.0,,13.0,,16.1,,100.77,,,,,,
2201,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 17:00,2022,2,7,17:00,2.0,,-2.2,,74,,0.0,,20.0,,24.0,,16.1,,100.77,,,,,,
2202,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 18:00,2022,2,7,18:00,1.7,,-1.7,,78,,0.0,,24.0,,22.0,,16.1,,100.79,,,,,,
2203,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 19:00,2022,2,7,19:00,1.2,,-2.0,,79,,0.0,,25.0,,17.0,,16.1,,100.81,,,,,,
2204,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 20:00,2022,2,7,20:00,0.9,,-2.1,,81,,0.0,,27.0,,18.0,,16.1,,100.78,,,,,,
2205,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 21:00,2022,2,7,21:00,0.7,,-3.2,,75,,0.0,,28.0,,21.0,,16.1,,100.8,,,,,,
2206,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 22:00,2022,2,7,22:00,0.1,,-3.0,,80,,0.0,,27.0,,18.0,,16.1,,100.8,,,,,,
2207,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07 23:00,2022,2,7,23:00,-0.1,,-3.1,,80,,0.0,,27.0,,15.0,,16.1,,100.75,,,,-5.0,,
2208,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 00:00,2022,2,8,00:00,-0.3,,-3.2,,81,,0.0,,23.0,,15.0,,14.5,,100.72,,,,-5.0,,
2209,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 01:00,2022,2,8,01:00,-0.4,,-2.9,,83,,0.0,,25.0,,13.0,,11.3,,100.68,,,,-5.0,,
2210,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 02:00,2022,2,8,02:00,-1.0,,-3.4,,84,,0.0,,29.0,,15.0,,11.3,,100.63,,,,-6.0,,Snow
2211,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 03:00,2022,2,8,03:00,-0.9,,-3.5,,83,,0.0,,30.0,,17.0,,12.9,,100.64,,,,-6.0,,
2212,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 04:00,2022,2,8,04:00,-0.5,,-3.7,,79,,0.0,,30.0,,15.0,,16.1,,100.62,,,,-5.0,,Snow
2213,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 05:00,2022,2,8,05:00,-0.6,,-4.9,,73,,0.0,,31.0,,17.0,,16.1,,100.62,,,,-6.0,,Snow
2214,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 06:00,2022,2,8,06:00,-1.0,,-5.2,,73,,0.0,,31.0,,22.0,,16.1,,100.66,,,,-7.0,,Snow
2215,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 07:00,2022,2,8,07:00,-1.1,,-5.2,,74,,0.0,,31.0,,22.0,,16.1,,100.7,,,,-7.0,,
2216,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 08:00,2022,2,8,08:00,-1.1,,-5.6,,72,,0.0,,29.0,,15.0,,16.1,,100.74,,,,-6.0,,
2217,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 09:00,2022,2,8,09:00,-1.4,,-5.3,,75,,0.0,,27.0,,21.0,,16.1,,100.74,,,,-7.0,,
2218,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 10:00,2022,2,8,10:00,-0.9,,-7.2,,63,,0.0,,29.0,,26.0,,16.1,,100.73,,,,-7.0,,
2219,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 11:00,2022,2,8,11:00,-0.3,,-6.1,,65,,0.0,,28.0,,28.0,,16.1,,100.74,,,,-7.0,,
2220,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 12:00,2022,2,8,12:00,-0.5,,-5.7,,68,,0.0,,26.0,,26.0,,16.1,,100.71,,,,-7.0,,
2221,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 13:00,2022,2,8,13:00,-0.8,,-6.8,,64,,0.0,,30.0,,30.0,,16.1,,100.66,,,,-8.0,,Snow
2222,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 14:00,2022,2,8,14:00,-0.4,,-6.1,,66,,0.0,,27.0,,28.0,,16.1,,100.62,,,,-7.0,,
2223,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 15:00,2022,2,8,15:00,-1.0,,-7.0,,64,,0.0,,28.0,,30.0,,16.1,,100.63,,,,-8.0,,
2224,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 16:00,2022,2,8,16:00,-0.5,,-7.1,,61,,0.0,,24.0,,30.0,,16.1,,100.65,,,,-7.0,,
2225,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 17:00,2022,2,8,17:00,-1.5,,-8.1,,61,,0.0,,29.0,,22.0,,16.1,,100.66,,,,-7.0,,
2226,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 18:00,2022,2,8,18:00,-1.8,,-9.0,,58,,0.0,,25.0,,24.0,,16.1,,100.71,,,,-8.0,,
2227,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 19:00,2022,2,8,19:00,-2.4,,-8.7,,62,,0.0,,27.0,,24.0,,16.1,,100.73,,,,-9.0,,
2228,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 20:00,2022,2,8,20:00,-2.6,,-8.3,,65,,0.0,,24.0,,21.0,,16.1,,100.74,,,,-9.0,,
2229,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 21:00,2022,2,8,21:00,-3.2,,-8.3,,68,,0.0,,27.0,,18.0,,16.1,,100.7,,,,-9.0,,
2230,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 22:00,2022,2,8,22:00,-3.1,,-8.0,,69,,0.0,,25.0,,15.0,,16.1,,100.64,,,,-8.0,,
2231,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08 23:00,2022,2,8,23:00,-2.9,,-7.4,,71,,0.0,,23.0,,17.0,,16.1,,100.57,,,,-8.0,,
2232,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 00:00,2022,2,9,00:00,-2.6,,-6.6,,74,,0.0,,21.0,,18.0,,16.1,,100.49,,,,-8.0,,
2233,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 01:00,2022,2,9,01:00,-2.2,,-5.5,,78,,0.0,,17.0,,13.0,,16.1,,100.41,,,,-7.0,,
2234,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 02:00,2022,2,9,02:00,-2.9,,-5.4,,83,,0.0,,14.0,,13.0,,16.1,,100.31,,,,-8.0,,
2235,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 03:00,2022,2,9,03:00,-2.2,,-5.4,,79,,0.0,,13.0,,15.0,,16.1,,100.24,,,,-7.0,,
2236,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 04:00,2022,2,9,04:00,-2.0,,-5.5,,77,,0.0,,13.0,,13.0,,16.1,,100.12,,,,-6.0,,
2237,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 05:00,2022,2,9,05:00,-1.8,,-5.0,,79,,0.0,,12.0,,11.0,,16.1,,100.05,,,,-6.0,,
2238,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 06:00,2022,2,9,06:00,-1.5,,-4.4,,81,,0.0,,12.0,,8.0,,16.1,,99.98,,,,-5.0,,
2239,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 07:00,2022,2,9,07:00,-0.8,,-3.7,,81,,0.0,,11.0,,5.0,,16.1,,99.93,,,,-2.0,,
2240,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 08:00,2022,2,9,08:00,0.0,,-2.2,,85,,0.0,,9.0,,9.0,,16.1,,99.86,,,,-3.0,,
2241,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 09:00,2022,2,9,09:00,1.2,,-1.7,,81,,0.0,,14.0,,5.0,,16.1,,99.86,,,,,,
2242,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 10:00,2022,2,9,10:00,2.7,,-1.2,,76,,0.0,,19.0,,15.0,,16.1,,99.8,,,,,,
2243,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 11:00,2022,2,9,11:00,3.6,,-0.9,,72,,0.0,,20.0,,21.0,,16.1,,99.76,,,,,,
2244,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 12:00,2022,2,9,12:00,3.5,,-0.7,,74,,0.0,,22.0,,17.0,,16.1,,99.75,,,,,,
2245,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 13:00,2022,2,9,13:00,3.3,,-0.7,,75,,0.0,,20.0,,28.0,,16.1,,99.64,,,,,,
2246,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 14:00,2022,2,9,14:00,3.5,,-0.3,,76,,0.0,,20.0,,32.0,,16.1,,99.59,,,,,,
2247,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 15:00,2022,2,9,15:00,3.7,,0.2,,78,,0.0,,20.0,,32.0,,16.1,,99.62,,,,,,
2248,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 16:00,2022,2,9,16:00,3.9,,0.2,,77,,0.0,,20.0,,21.0,,16.1,,99.63,,,,,,
2249,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 17:00,2022,2,9,17:00,3.6,,0.3,,79,,0.0,,20.0,,21.0,,16.1,,99.62,,,,,,
2250,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 18:00,2022,2,9,18:00,3.1,,0.3,,82,,0.0,,22.0,,21.0,,16.1,,99.63,,,,,,
2251,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 19:00,2022,2,9,19:00,2.6,,0.5,,86,,0.0,,30.0,,15.0,,16.1,,99.67,,,,,,
2252,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 20:00,2022,2,9,20:00,2.8,,0.4,,84,,0.0,,30.0,,13.0,,16.1,,99.68,,,,,,
2253,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 21:00,2022,2,9,21:00,2.6,,0.5,,86,,0.0,,19.0,,5.0,,16.1,,99.65,,,,,,
2254,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 22:00,2022,2,9,22:00,2.2,,0.3,,87,,0.0,,20.0,,13.0,,16.1,,99.63,,,,,,
2255,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09 23:00,2022,2,9,23:00,2.4,,0.4,,87,,0.0,,20.0,,15.0,,16.1,,99.59,,,,,,
2256,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 00:00,2022,2,10,00:00,2.5,,0.4,,86,,0.0,,21.0,,15.0,,16.1,,99.58,,,,,,
2257,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 01:00,2022,2,10,01:00,2.6,,-0.2,,82,,0.0,,22.0,,15.0,,16.1,,99.57,,,,,,
2258,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 02:00,2022,2,10,02:00,2.3,,-0.1,,84,,0.0,,23.0,,18.0,,16.1,,99.57,,,,,,
2259,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 03:00,2022,2,10,03:00,1.9,,0.1,,88,,0.0,,22.0,,24.0,,16.1,,99.58,,,,,,
2260,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 04:00,2022,2,10,04:00,1.9,,0.1,,88,,0.0,,22.0,,21.0,,16.1,,99.57,,,,,,
2261,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 05:00,2022,2,10,05:00,1.8,,0.2,,89,,0.0,,22.0,,24.0,,16.1,,99.58,,,,,,
2262,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 06:00,2022,2,10,06:00,1.7,,0.5,,92,,0.0,,23.0,,22.0,,16.1,,99.59,,,,,,
2263,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 07:00,2022,2,10,07:00,1.6,,0.4,,92,,0.0,,22.0,,24.0,,16.1,,99.6,,,,,,
2264,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 08:00,2022,2,10,08:00,1.5,,0.5,,93,,0.0,,22.0,,24.0,,14.5,,99.63,,,,,,
2265,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 09:00,2022,2,10,09:00,1.7,,0.5,,92,,0.0,,23.0,,24.0,,16.1,,99.67,,,,,,
2266,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 10:00,2022,2,10,10:00,1.9,,0.4,,90,,0.0,,23.0,,21.0,,16.1,,99.71,,,,,,
2267,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 11:00,2022,2,10,11:00,2.0,,-3.0,,70,,0.0,,30.0,,34.0,,16.1,,99.78,,,,,,
2268,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 12:00,2022,2,10,12:00,1.6,,-4.1,,66,,0.0,,27.0,,35.0,,16.1,,99.83,,,,,,
2269,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 13:00,2022,2,10,13:00,1.5,,-4.4,,65,,0.0,,28.0,,37.0,,16.1,,99.84,,,,,,
2270,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 14:00,2022,2,10,14:00,1.1,,-3.7,,70,,0.0,,26.0,,35.0,,16.1,,99.87,,,,,,
2271,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 15:00,2022,2,10,15:00,1.0,,-3.9,,70,,0.0,,26.0,,34.0,,16.1,,99.94,,,,,,
2272,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 16:00,2022,2,10,16:00,1.0,,-4.3,,68,,0.0,,27.0,,30.0,,16.1,,100.01,,,,,,
2273,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 17:00,2022,2,10,17:00,0.8,,-3.9,,71,,0.0,,27.0,,30.0,,16.1,,100.07,,,,,,
2274,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 18:00,2022,2,10,18:00,0.7,,-4.1,,70,,0.0,,26.0,,30.0,,16.1,,100.15,,,,,,
2275,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 19:00,2022,2,10,19:00,0.7,,-4.4,,69,,0.0,,27.0,,26.0,,16.1,,100.2,,,,,,
2276,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 20:00,2022,2,10,20:00,0.7,,-4.1,,70,,0.0,,23.0,,26.0,,16.1,,100.19,,,,,,
2277,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 21:00,2022,2,10,21:00,0.6,,-4.8,,67,,0.0,,26.0,,24.0,,16.1,,100.2,,,,,,
2278,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 22:00,2022,2,10,22:00,0.6,,-3.9,,72,,0.0,,25.0,,24.0,,16.1,,100.22,,,,,,
2279,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10 23:00,2022,2,10,23:00,0.5,,-3.6,,74,,0.0,,24.0,,24.0,,16.1,,100.19,,,,,,
2280,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11 00:00,2022,2,11,00:00,0.5,,-4.4,,70,,0.0,,24.0,,13.0,,16.1,,100.13,,,,,,
2281,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11 01:00,2022,2,11,01:00,0.6,,-4.0,,72,,0.0,,22.0,,15.0,,16.1,,100.08,,,,,,
2282,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11 02:00,2022,2,11,02:00,0.4,,-4.5,,70,,0.0,,24.0,,32.0,,16.1,,100.04,,,,,,
2283,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11 03:00,2022,2,11,03:00,0.2,,-5.0,,68,,0.0,,27.0,,18.0,,16.1,,99.99,,,,,,
2284,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11 04:00,2022,2,11,04:00,0.6,,-3.4,,75,,0.0,,20.0,,30.0,,16.1,,99.89,,,,,,
